Seasons	Time	Price
October	95	0.02427
October	96	0.02427
October	97	0.02363
October	98	0.02363
October	99	0.02225
October	100	0.02225
October	101	0.01944
October	102	0.01944
October	103	0.02192
October	104	0.02192
October	105	0.02522
October	106	0.02522
October	107	0.04098
October	108	0.04098
October	109	0.04463
October	110	0.04463
October	111	0.04666
October	112	0.04666
October	113	0.04742
October	114	0.04742
October	115	0.04477
October	116	0.04477
October	117	0.04283
October	118	0.04283
October	119	0.04093
October	120	0.04093
October	121	0.04098
October	122	0.04098
October	123	0.04096
October	124	0.04096
October	125	0.0409
October	126	0.0409
October	127	0.03409
October	128	0.03409
October	129	0.04073
October	130	0.04073
October	131	0.04515
October	132	0.04515
October	133	0.05153
October	134	0.05153
October	135	0.04395
October	136	0.04395
October	137	0.03813
October	138	0.03813
October	139	0.0342
October	140	0.0342
October	141	0.02809
October	142	0.02809
October	143	0.02388
October	144	0.02388
October	145	0.02275
October	146	0.02275
October	147	0.02163
October	148	0.02163
October	149	0.01827
October	150	0.01827
October	151	0.01897
October	152	0.01897
October	153	0.0222
October	154	0.0222
October	155	0.03473
October	156	0.03473
October	157	0.04597
October	158	0.04597
October	159	0.0478
October	160	0.0478
October	161	0.04455
October	162	0.04455
October	163	0.03405
October	164	0.03405
October	165	0.03129
October	166	0.03129
October	167	0.02892
October	168	0.02892
October	169	0.02671
October	170	0.02671
October	171	0.02619
October	172	0.02619
October	173	0.0264
October	174	0.0264
October	175	0.02719
October	176	0.02719
October	177	0.03702
October	178	0.03702
October	179	0.04338
October	180	0.04338
October	181	0.04947
October	182	0.04947
October	183	0.04341
October	184	0.04341
October	185	0.03111
October	186	0.03111
October	187	0.03021
October	188	0.03021
October	189	0.02558
October	190	0.02558
October	191	0.02386
October	192	0.02386
October	193	0.0246
October	194	0.0246
October	195	0.01765
October	196	0.01765
October	197	0.01257
October	198	0.01257
October	199	0.02609
October	200	0.02609
October	201	0.02911
October	202	0.02911
October	203	0.02701
October	204	0.02701
October	205	0.0387
October	206	0.0387
October	207	0.0414
October	208	0.0414
October	209	0.0375
October	210	0.0375
October	211	0.03994
October	212	0.03994
October	213	0.03995
October	214	0.03995
October	215	0.0399
October	216	0.0399
October	217	0.034
October	218	0.034
October	219	0.02909
October	220	0.02909
October	221	0.02904
October	222	0.02904
October	223	0.03042
October	224	0.03042
October	225	0.03038
October	226	0.03038
October	227	0.03365
October	228	0.03365
October	229	0.03704
October	230	0.03704
October	231	0.03251
October	232	0.03251
October	233	0.0248
October	234	0.0248
October	235	0.02343
October	236	0.02343
October	237	0.01792
October	238	0.01792
October	239	0.02431
October	240	0.02431
October	241	0.02502
October	242	0.02502
October	243	0.02652
October	244	0.02652
October	245	0.00277
October	246	0.00277
October	247	0.00753
October	248	0.00753
October	249	0.02606
October	250	0.02606
October	251	0.02555
October	252	0.02555
October	253	0.02518
October	254	0.02518
October	255	0.02656
October	256	0.02656
October	257	0.02857
October	258	0.02857
October	259	0.03408
October	260	0.03408
October	261	0.03408
October	262	0.03408
October	263	0.03402
October	264	0.03402
October	265	0.02906
October	266	0.02906
October	267	0.02651
October	268	0.02651
October	269	0.02607
October	270	0.02607
October	271	0.0294
October	272	0.0294
October	273	0.03579
October	274	0.03579
October	275	0.04207
October	276	0.04207
October	277	0.04465
October	278	0.04465
October	279	0.04013
October	280	0.04013
October	281	0.03315
October	282	0.03315
October	283	0.03359
October	284	0.03359
October	285	0.03153
October	286	0.03153
October	287	0.03144
October	288	0.03144
October	289	0.02566
October	290	0.02566
October	291	0.02405
October	292	0.02405
October	293	0.02457
October	294	0.02457
October	295	0.02512
October	296	0.02512
October	297	0.0258
October	298	0.0258
October	299	0.02608
October	300	0.02608
October	301	0.02883
October	302	0.02883
October	303	0.02785
October	304	0.02785
October	305	0.02658
October	306	0.02658
October	307	0.0251
October	308	0.0251
October	309	0.024
October	310	0.024
October	311	0.02308
October	312	0.02308
October	313	0.01476
October	314	0.01476
October	315	0.00632
October	316	0.00632
October	317	0.01101
October	318	0.01101
October	319	0.02129
October	320	0.02129
October	321	0.02794
October	322	0.02794
October	323	0.03
October	324	0.03
October	325	0.03347
October	326	0.03347
October	327	0.02871
October	328	0.02871
October	329	0.02153
October	330	0.02153
October	331	0.021
October	332	0.021
October	333	0.0108
October	334	0.0108
October	335	0.028
October	336	0.028
November	1	0.02668
November	2	0.02668
November	3	0.02494
November	4	0.02494
November	5	0.02251
November	6	0.02251
November	7	0.0231
November	8	0.0231
November	9	0.02394
November	10	0.02394
November	11	0.02659
November	12	0.02659
November	13	0.0355
November	14	0.0355
November	15	0.04356
November	16	0.04356
November	17	0.04535
November	18	0.04535
November	19	0.04507
November	20	0.04507
November	21	0.04397
November	22	0.04397
November	23	0.04333
November	24	0.04333
November	25	0.04171
November	26	0.04171
November	27	0.04365
November	28	0.04365
November	29	0.04439
November	30	0.04439
November	31	0.04638
November	32	0.04638
November	33	0.04819
November	34	0.04819
November	35	0.05289
November	36	0.05289
November	37	0.05292
November	38	0.05292
November	39	0.04891
November	40	0.04891
November	41	0.04421
November	42	0.04421
November	43	0.03795
November	44	0.03795
November	45	0.0355
November	46	0.0355
November	47	0.03
November	48	0.03
November	49	0.0265
November	50	0.0265
November	51	0.02564
November	52	0.02564
November	53	0.02597
November	54	0.02597
November	55	0.02499
November	56	0.02499
November	57	0.02604
November	58	0.02604
November	59	0.02794
November	60	0.02794
November	61	0.03892
November	62	0.03892
November	63	0.04552
November	64	0.04552
November	65	0.04797
November	66	0.04797
November	67	0.04743
November	68	0.04743
November	69	0.04798
November	70	0.04798
November	71	0.04843
November	72	0.04843
November	73	0.04696
November	74	0.04696
November	75	0.04834
November	76	0.04834
November	77	0.04991
November	78	0.04991
November	79	0.05
November	80	0.05
November	81	0.05004
November	82	0.05004
November	83	0.06071
November	84	0.06071
November	85	0.06289
November	86	0.06289
November	87	0.0523
November	88	0.0523
November	89	0.04756
November	90	0.04756
November	91	0.0433
November	92	0.0433
November	93	0.04121
November	94	0.04121
November	95	0.0383
November	96	0.0383
November	97	0.03697
November	98	0.03697
November	99	0.03575
November	100	0.03575
November	101	0.03427
November	102	0.03427
November	103	0.03379
November	104	0.03379
November	105	0.03445
November	106	0.03445
November	107	0.03774
November	108	0.03774
November	109	0.04563
November	110	0.04563
November	111	0.05577
November	112	0.05577
November	113	0.05777
November	114	0.05777
November	115	0.05692
November	116	0.05692
November	117	0.0568
November	118	0.0568
November	119	0.05644
November	120	0.05644
November	121	0.05442
November	122	0.05442
November	123	0.0558
November	124	0.0558
November	125	0.05728
November	126	0.05728
November	127	0.05739
November	128	0.05739
November	129	0.06071
November	130	0.06071
November	131	0.07608
November	132	0.07608
November	133	0.08712
November	134	0.08712
November	135	0.065
November	136	0.065
November	137	0.05447
November	138	0.05447
November	139	0.04752
November	140	0.04752
November	141	0.04459
November	142	0.04459
November	143	0.0403
November	144	0.0403
November	145	0.03907
November	146	0.03907
November	147	0.03595
November	148	0.03595
November	149	0.0334
November	150	0.0334
November	151	0.03267
November	152	0.03267
November	153	0.03298
November	154	0.03298
November	155	0.03522
November	156	0.03522
November	157	0.04262
November	158	0.04262
November	159	0.04812
November	160	0.04812
November	161	0.05129
November	162	0.05129
November	163	0.04856
November	164	0.04856
November	165	0.04754
November	166	0.04754
November	167	0.04636
November	168	0.04636
November	169	0.04391
November	170	0.04391
November	171	0.04457
November	172	0.04457
November	173	0.04561
November	174	0.04561
November	175	0.04683
November	176	0.04683
November	177	0.04868
November	178	0.04868
November	179	0.05117
November	180	0.05117
November	181	0.04995
November	182	0.04995
November	183	0.04809
November	184	0.04809
November	185	0.04505
November	186	0.04505
November	187	0.03833
November	188	0.03833
November	189	0.03842
November	190	0.03842
November	191	0.03618
November	192	0.03618
November	193	0.03382
November	194	0.03382
November	195	0.03359
November	196	0.03359
November	197	0.03207
November	198	0.03207
November	199	0.03182
November	200	0.03182
November	201	0.03319
November	202	0.03319
November	203	0.03522
November	204	0.03522
November	205	0.04509
November	206	0.04509
November	207	0.05191
November	208	0.05191
November	209	0.05432
November	210	0.05432
November	211	0.05562
November	212	0.05562
November	213	0.05494
November	214	0.05494
November	215	0.05395
November	216	0.05395
November	217	0.05244
November	218	0.05244
November	219	0.05252
November	220	0.05252
November	221	0.05301
November	222	0.05301
November	223	0.05219
November	224	0.05219
November	225	0.0543
November	226	0.0543
November	227	0.06647
November	228	0.06647
November	229	0.05998
November	230	0.05998
November	231	0.05197
November	232	0.05197
November	233	0.0476
November	234	0.0476
November	235	0.04383
November	236	0.04383
November	237	0.04428
November	238	0.04428
November	239	0.03934
November	240	0.03934
November	241	0.04263
November	242	0.04263
November	243	0.03978
November	244	0.03978
November	245	0.03881
November	246	0.03881
November	247	0.03694
November	248	0.03694
November	249	0.0362
November	250	0.0362
November	251	0.03613
November	252	0.03613
November	253	0.03957
November	254	0.03957
November	255	0.04156
November	256	0.04156
November	257	0.04202
November	258	0.04202
November	259	0.04457
November	260	0.04457
November	261	0.04415
November	262	0.04415
November	263	0.04255
November	264	0.04255
November	265	0.04142
November	266	0.04142
November	267	0.04001
November	268	0.04001
November	269	0.03996
November	270	0.03996
November	271	0.04167
November	272	0.04167
November	273	0.04381
November	274	0.04381
November	275	0.04995
November	276	0.04995
November	277	0.051
November	278	0.051
November	279	0.04845
November	280	0.04845
November	281	0.04275
November	282	0.04275
November	283	0.04036
November	284	0.04036
November	285	0.03966
November	286	0.03966
November	287	0.03667
November	288	0.03667
November	289	0.03757
November	290	0.03757
November	291	0.0353
November	292	0.0353
November	293	0.03513
November	294	0.03513
November	295	0.03422
November	296	0.03422
November	297	0.03386
November	298	0.03386
November	299	0.03501
November	300	0.03501
November	301	0.0356
November	302	0.0356
November	303	0.03752
November	304	0.03752
November	305	0.03752
November	306	0.03752
November	307	0.03912
November	308	0.03912
November	309	0.0384
November	310	0.0384
November	311	0.03884
November	312	0.03884
November	313	0.0401
November	314	0.0401
November	315	0.0378
November	316	0.0378
November	317	0.03968
November	318	0.03968
November	319	0.04135
November	320	0.04135
November	321	0.04641
November	322	0.04641
November	323	0.05217
November	324	0.05217
November	325	0.05309
November	326	0.05309
November	327	0.05251
November	328	0.05251
November	329	0.05101
November	330	0.05101
November	331	0.047
November	332	0.047
November	333	0.04428
November	334	0.04428
November	335	0.04014
November	336	0.04014
December	1	0.03744
December	2	0.03744
December	3	0.03702
December	4	0.03702
December	5	0.0354
December	6	0.0354
December	7	0.03446
December	8	0.03446
December	9	0.0354
December	10	0.0354
December	11	0.0363
December	12	0.0363
December	13	0.04485
December	14	0.04485
December	15	0.05434
December	16	0.05434
December	17	0.05596
December	18	0.05596
December	19	0.05594
December	20	0.05594
December	21	0.05003
December	22	0.05003
December	23	0.04755
December	24	0.04755
December	25	0.04526
December	26	0.04526
December	27	0.04574
December	28	0.04574
December	29	0.04999
December	30	0.04999
December	31	0.05301
December	32	0.05301
December	33	0.05535
December	34	0.05535
December	35	0.05832
December	36	0.05832
December	37	0.056
December	38	0.056
December	39	0.0555
December	40	0.0555
December	41	0.05486
December	42	0.05486
December	43	0.04933
December	44	0.04933
December	45	0.04489
December	46	0.04489
December	47	0.04058
December	48	0.04058
December	49	0.04126
December	50	0.04126
December	51	0.04008
December	52	0.04008
December	53	0.03976
December	54	0.03976
December	55	0.03857
December	56	0.03857
December	57	0.03951
December	58	0.03951
December	59	0.04296
December	60	0.04296
December	61	0.05507
December	62	0.05507
December	63	0.06728
December	64	0.06728
December	65	0.07647
December	66	0.07647
December	67	0.071
December	68	0.071
December	69	0.06067
December	70	0.06067
December	71	0.06026
December	72	0.06026
December	73	0.05621
December	74	0.05621
December	75	0.05494
December	76	0.05494
December	77	0.05691
December	78	0.05691
December	79	0.05794
December	80	0.05794
December	81	0.06
December	82	0.06
December	83	0.06677
December	84	0.06677
December	85	0.06317
December	86	0.06317
December	87	0.05398
December	88	0.05398
December	89	0.0532
December	90	0.0532
December	91	0.05007
December	92	0.05007
December	93	0.04335
December	94	0.04335
December	95	0.04346
December	96	0.04346
December	97	0.04126
December	98	0.04126
December	99	0.04007
December	100	0.04007
December	101	0.04008
December	102	0.04008
December	103	0.03908
December	104	0.03908
December	105	0.03904
December	106	0.03904
December	107	0.04148
December	108	0.04148
December	109	0.04949
December	110	0.04949
December	111	0.05693
December	112	0.05693
December	113	0.06285
December	114	0.06285
December	115	0.059
December	116	0.059
December	117	0.05392
December	118	0.05392
December	119	0.05298
December	120	0.05298
December	121	0.05292
December	122	0.05292
December	123	0.05238
December	124	0.05238
December	125	0.05606
December	126	0.05606
December	127	0.0583
December	128	0.0583
December	129	0.06269
December	130	0.06269
December	131	0.07243
December	132	0.07243
December	133	0.06743
December	134	0.06743
December	135	0.06448
December	136	0.06448
December	137	0.05602
December	138	0.05602
December	139	0.05071
December	140	0.05071
December	141	0.04428
December	142	0.04428
December	143	0.04133
December	144	0.04133
December	145	0.04351
December	146	0.04351
December	147	0.04098
December	148	0.04098
December	149	0.03944
December	150	0.03944
December	151	0.03787
December	152	0.03787
December	153	0.03725
December	154	0.03725
December	155	0.03983
December	156	0.03983
December	157	0.04698
December	158	0.04698
December	159	0.06067
December	160	0.06067
December	161	0.06686
December	162	0.06686
December	163	0.05718
December	164	0.05718
December	165	0.05197
December	166	0.05197
December	167	0.04811
December	168	0.04811
December	169	0.04706
December	170	0.04706
December	171	0.04672
December	172	0.04672
December	173	0.05009
December	174	0.05009
December	175	0.05271
December	176	0.05271
December	177	0.05387
December	178	0.05387
December	179	0.05297
December	180	0.05297
December	181	0.05247
December	182	0.05247
December	183	0.05291
December	184	0.05291
December	185	0.04733
December	186	0.04733
December	187	0.04008
December	188	0.04008
December	189	0.03771
December	190	0.03771
December	191	0.03164
December	192	0.03164
December	193	0.03234
December	194	0.03234
December	195	0.03191
December	196	0.03191
December	197	0.02802
December	198	0.02802
December	199	0.02447
December	200	0.02447
December	201	0.02804
December	202	0.02804
December	203	0.03501
December	204	0.03501
December	205	0.04898
December	206	0.04898
December	207	0.051
December	208	0.051
December	209	0.05097
December	210	0.05097
December	211	0.051
December	212	0.051
December	213	0.051
December	214	0.051
December	215	0.0509
December	216	0.0509
December	217	0.05098
December	218	0.05098
December	219	0.05091
December	220	0.05091
December	221	0.05175
December	222	0.05175
December	223	0.05193
December	224	0.05193
December	225	0.05196
December	226	0.05196
December	227	0.05107
December	228	0.05107
December	229	0.05
December	230	0.05
December	231	0.04899
December	232	0.04899
December	233	0.04891
December	234	0.04891
December	235	0.0361
December	236	0.0361
December	237	0.03509
December	238	0.03509
December	239	0.02805
December	240	0.02805
December	241	0.0321
December	242	0.0321
December	243	0.03207
December	244	0.03207
December	245	0.03205
December	246	0.03205
December	247	0.03206
December	248	0.03206
December	249	0.03208
December	250	0.03208
December	251	0.03301
December	252	0.03301
December	253	0.03303
December	254	0.03303
December	255	0.033
December	256	0.033
December	257	0.03508
December	258	0.03508
December	259	0.03897
December	260	0.03897
December	261	0.0409
December	262	0.0409
December	263	0.04041
December	264	0.04041
December	265	0.03868
December	266	0.03868
December	267	0.03683
December	268	0.03683
December	269	0.03853
December	270	0.03853
December	271	0.03978
December	272	0.03978
December	273	0.04143
December	274	0.04143
December	275	0.04427
December	276	0.04427
December	277	0.04565
December	278	0.04565
December	279	0.04294
December	280	0.04294
December	281	0.03821
December	282	0.03821
December	283	0.0362
December	284	0.0362
December	285	0.03502
December	286	0.03502
December	287	0.03168
December	288	0.03168
December	289	0.03109
December	290	0.03109
December	291	0.0316
December	292	0.0316
December	293	0.03108
December	294	0.03108
December	295	0.03203
December	296	0.03203
December	297	0.0316
December	298	0.0316
December	299	0.03203
December	300	0.03203
December	301	0.0321
December	302	0.0321
December	303	0.03302
December	304	0.03302
December	305	0.03505
December	306	0.03505
December	307	0.04306
December	308	0.04306
December	309	0.04315
December	310	0.04315
December	311	0.04352
December	312	0.04352
December	313	0.04304
December	314	0.04304
December	315	0.03506
December	316	0.03506
December	317	0.03501
December	318	0.03501
December	319	0.03402
December	320	0.03402
December	321	0.0351
December	322	0.0351
December	323	0.03508
December	324	0.03508
December	325	0.04302
December	326	0.04302
December	327	0.03507
December	328	0.03507
December	329	0.03501
December	330	0.03501
December	331	0.03308
December	332	0.03308
December	333	0.03404
December	334	0.03404
December	335	0.03209
December	336	0.03209
